step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase,state,q_table_size,epsilon
2939,4.171492089531473,7,1,0,0.8356734371398489,0.12075748847453999,2,16,15,"(2,1,1,0)",2989,0.059169213670464016
2940,1.1729090847147978,4,1,0,0.3575575859728423,5.268169726598987,1,17,2,"(2,1,1,0)",2990,0.059155320922478466
2941,7.174331645533915,4,1,0,0.8479833299656712,0.5209563435651184,1,19,15,"(2,1,1,0)",2991,0.059141428174492916
2942,7.175759767655454,4,1,0,0.966923850784334,0.11826306619662405,1,18,19,"(2,1,1,0)",2992,0.059127535426507366
2943,7.177193446729109,2,1,0,0.8092073010010407,1.1360452316749383,0,15,0,"(2,1,1,0)",2993,0.05911364267852181
2944,3.178632678387646,1,0,0,1.9706471232779639,1.2387284656575621,3,31,16,"(2,1,1,0)",2994,0.05909974993053626
2945,4.180077458246913,1,2,0,0.9189627617085661,2.8550941391711167,2,24,22,"(2,1,1,0)",2995,0.05908585718255071
2946,2.1815277819058627,4,1,0,0.724435585741492,1.8543493545722916,1,33,2,"(2,1,1,0)",2996,0.05907196443456516
2947,2.1829836449465567,1,0,0,0.12515701849610633,0.8481149575088232,2,15,17,"(2,1,1,0)",2997,0.05905807168657961
2948,6.184445042934183,4,4,0,0.2712621820985844,1.7041808725685128,2,26,1,"(2,1,1,0)",2998,0.05904417893859405
2949,4.185911971417069,4,1,0,0.02828027036331749,1.6658703841137867,3,23,6,"(2,1,1,0)",2999,0.0590302861906085
2950,4.1873844259267,3,0,0,0.40041229318541743,4.915098273225968,0,24,22,"(2,1,1,0)",3000,0.05901639344262295
2951,5.188862401977721,5,5,0,0.09945014674645541,0.065030538098182,1,31,21,"(2,1,1,0)",3001,0.0590025006946374
2952,7.190345895067961,0,0,0,1.1886992822387419,1.9064670230060872,3,31,3,"(2,1,1,0)",3002,0.058988607946651846
2953,2.191834900678443,3,1,0,0.343120141754926,2.5400767508276147,2,28,24,"(2,1,1,0)",3003,0.058974715198666296
2954,3.193329414273398,3,1,0,0.9335846525501268,1.5729794427520167,1,32,22,"(2,1,1,0)",3004,0.058960822450680746
2955,6.1948294313002785,2,2,0,1.6511792541268422,3.6859739795445337,0,18,1,"(2,1,1,0)",3005,0.058946929702695196
2956,2.196334947189772,5,2,0,0.748507050067257,5.860408185726813,3,21,6,"(2,1,1,0)",3006,0.058933036954709646
2957,2.197845957355817,3,0,0,0.2043097410540673,0.5121117373599954,1,18,19,"(2,1,1,0)",3007,0.05891914420672409
2958,2.199362457195613,3,2,0,0.11815606770083745,3.673395086880756,1,34,5,"(2,1,1,0)",3008,0.05890525145873854
2959,2.2008844420896394,1,0,0,0.4374676727854134,1.2957084293329058,0,15,11,"(2,1,1,0)",3009,0.05889135871075299
2960,3.2024119074016655,2,1,0,0.018233355059361366,2.158099861815262,3,24,8,"(2,1,1,0)",3010,0.05887746596276744
2961,3.203944848478769,3,1,0,0.19564327689531036,0.5312122045592501,0,31,12,"(2,1,1,0)",3011,0.05886357321478188
2962,5.205483260651343,3,1,0,0.01891056017606066,3.154969136363932,2,23,11,"(2,1,1,0)",3012,0.05884968046679633
2963,4.207027139233118,2,1,0,0.749614799050252,1.147219084173744,3,21,12,"(2,1,1,0)",3013,0.05883578771881078
2964,3.2085764795211746,4,1,0,0.9426337074595961,2.19372096139368,0,33,24,"(2,1,1,0)",3014,0.05882189497082523
2965,1.2101312767959493,1,0,0,1.0050883731054794,3.641276628229421,1,18,21,"(2,1,1,0)",3015,0.058808002222839675
2966,6.211691526321263,2,2,0,0.69941146093279,1.782768642346792,3,17,3,"(2,1,1,0)",3016,0.058794109474854125
2967,3.213257223344325,6,0,0,0.44699850201133684,1.6619616226667557,3,22,6,"(2,1,1,0)",3017,0.058780216726868575
2968,-0.785171636904251,5,2,0,0.34708264186330423,0.12240657850982445,2,27,18,"(2,1,1,0)",3018,0.058766323978883026
2969,5.216404940789571,4,0,0,0.26181781402124293,2.080512289138457,0,20,19,"(2,1,1,0)",3019,0.058752431230897476
2970,5.217986951623265,2,1,0,1.5559318585313067,0.7973966876731406,2,29,22,"(2,1,1,0)",3020,0.05873853848291192
2971,2.2195743907777468,5,1,0,0.7959729894432135,3.506581651989325,3,33,8,"(2,1,1,0)",3021,0.05872464573492637
2972,2.2211672534174047,0,2,0,0.49535890251108167,1.0701951440207573,3,30,12,"(2,1,1,0)",3022,0.05871075298694082
2973,2.222765534690102,1,0,0,0.526474846295305,3.382580980921207,1,32,14,"(2,1,1,0)",3023,0.05869686023895527
2974,4.2243692297271975,2,0,0,0.17486660811740098,3.5986426204528614,1,33,18,"(2,1,1,0)",3024,0.05868296749096971
2975,0.2259783336435568,4,1,0,0.035374778209820254,2.097903735853584,2,30,18,"(2,1,1,0)",3025,0.05866907474298416
2976,5.22759284153757,5,2,0,0.3197622539420338,0.14680870961181688,1,30,1,"(2,1,1,0)",3026,0.05865518199499861
2977,1.2292127484911681,2,3,0,0.01247515948788786,0.5203868530824918,3,31,6,"(2,1,1,0)",3027,0.05864128924701306
2978,8.230838049569831,1,0,0,0.10219335369312602,0.5572546008144379,1,26,16,"(2,1,1,0)",3028,0.058627396499027505
2979,4.232468739822613,2,0,0,0.13847739993453953,2.5273369813251274,0,28,19,"(2,1,1,0)",3029,0.058613503751041955
2980,2.2341048142821465,4,0,0,1.065379557280636,4.09324249067896,1,21,4,"(2,1,1,0)",3030,0.058599611003056405
2981,4.2357462679646645,1,0,0,0.12944035345529903,1.755460242106494,1,32,21,"(2,1,1,0)",3031,0.058585718255070855
2982,2.237393095870015,1,1,0,0.22786851969244049,0.4945920397334694,1,22,18,"(2,1,1,0)",3032,0.058571825507085305
2983,5.239045292981675,2,2,0,0.1870851670674715,0.7406549841404481,0,21,1,"(2,1,1,0)",3033,0.05855793275909975
2984,2.2407028542667673,2,1,0,0.11301392606399484,1.3463524996824696,0,22,21,"(2,1,1,0)",3034,0.0585440400111142
2985,5.2423657746760695,2,3,0,1.5296493360192436,0.1705266699974239,0,22,1,"(2,1,1,0)",3035,0.05853014726312865
2986,8.24403404914404,4,0,0,0.15358605134226067,3.061053719019536,1,26,20,"(2,1,1,0)",3036,0.0585162545151431
2987,1.245707672588822,4,1,0,0.7540852658368549,1.772416666644279,0,30,24,"(2,1,1,0)",3037,0.05850236176715754
2988,4.247386639912272,2,2,0,0.04916826698796609,0.4575813942463291,2,30,6,"(2,1,1,0)",3038,0.05848846901917199
2989,5.249070945999964,1,1,0,0.7225736710343666,4.393081878894527,3,31,8,"(2,1,1,0)",3039,0.05847457627118644
2990,2.250760585721209,2,4,0,0.46310287032233177,1.3508644079778835,1,29,2,"(2,1,1,0)",3040,0.05846068352320089
2991,4.25245555392907,3,1,0,0.9670088146894873,0.09727522952858829,3,30,22,"(2,1,1,0)",3041,0.05844679077521534
2992,2.2541558454603807,1,0,0,0.4468701529219665,2.235959431365848,2,33,18,"(2,1,1,0)",3042,0.058432898027229785
2993,6.255861455135758,4,0,0,0.6052112765086922,1.1571381592047387,0,27,21,"(2,1,1,0)",3043,0.058419005279244235
2994,3.257572377759621,2,2,0,1.1754046887909124,1.1897742350348268,2,24,3,"(2,1,1,0)",3044,0.058405112531258685
2995,6.2592886081202,2,0,0,0.8072511203469607,2.1130286291685616,2,20,21,"(2,1,1,0)",3045,0.058391219783273135
2996,3.2610101409895615,5,2,0,0.4755813659845721,0.39078266828839053,3,22,6,"(2,1,1,0)",3046,0.05837732703528758
2997,8.262736971123617,2,1,0,1.4880319336290861,5.407214102869468,3,31,12,"(2,1,1,0)",3047,0.05836343428730203
2998,8.264469093262143,3,1,0,1.2934880876325643,3.0777231055726144,3,34,2,"(2,1,1,0)",3048,0.05834954153931648
2999,6.266206502128794,2,2,0,2.007874618885453,4.19246113385619,0,31,23,"(2,1,1,0)",3049,0.05833564879133093
3000,10.267949192431123,6,2,0,0.26327583811583266,4.30125522603251,2,34,20,"(2,1,1,0)",3050,0.05832175604334537
3001,10.269697158860591,2,0,0,0.18040606474388388,0.9400443448942971,1,22,20,"(2,1,1,0)",3051,0.05830786329535982
3002,2.2714503960925905,5,3,0,0.38464741868342417,0.7131145317228037,1,16,12,"(2,1,1,0)",3052,0.05829397054737427
3003,0.2732088987864574,5,2,0,3.358556608865554,1.456057822572741,2,25,4,"(2,1,1,0)",3053,0.05828007779938872
3004,0.27497266158548483,2,0,0,0.3021594826520251,0.22545877330907493,2,24,2,"(2,1,1,0)",3054,0.05826618505140317
3005,6.276741679116948,4,2,0,2.182611199777755,1.2903974578695243,1,31,5,"(2,1,1,0)",3055,0.058252292303417615
3006,4.278515945992112,0,1,0,0.7487158753706371,1.592878351981774,1,22,16,"(2,1,1,0)",3056,0.058238399555432065
3007,0.28029545680625345,3,2,0,0.16481513698969102,0.22105293114463254,0,31,13,"(2,1,1,0)",3057,0.058224506807446515
3008,7.282080206138671,4,2,0,1.1775219188346495,2.428757967916226,3,32,20,"(2,1,1,0)",3058,0.058210614059460965
3009,-0.71612981144729,3,2,0,0.007180676699334962,4.401871481324462,0,28,8,"(2,1,1,0)",3059,0.05819672131147541
3010,1.2856653985957753,3,1,0,0.9684150335996873,0.6309570479100668,0,15,24,"(2,1,1,0)",3060,0.05818282856348986
3011,4.287465830799343,2,2,0,1.4352483904612876,0.014727045091906315,3,18,2,"(2,1,1,0)",3061,0.05816893581550431
3012,7.289271479678987,3,1,0,0.7331916842812025,3.9127754894666418,3,24,8,"(2,1,1,0)",3062,0.05815504306751876
3013,5.291082339734386,1,0,0,1.0522440318198518,0.8315004178877776,3,17,13,"(2,1,1,0)",3063,0.0581411503195332
3014,7.292898405449345,0,1,0,1.114173884304048,0.010848427094361193,2,27,3,"(2,1,1,0)",3064,0.05812725757154765
3015,4.294719671291815,7,3,0,0.1894217314621834,0.2167761557397278,3,30,8,"(2,1,1,0)",3065,0.0581133648235621
3016,2.296546131713904,4,2,0,0.4222922610238933,2.015163910885832,2,21,14,"(2,1,1,0)",3066,0.05809947207557655
3017,5.298377781151897,3,1,0,0.39315906923209615,1.35469026625439,1,23,24,"(2,1,1,0)",3067,0.058085579327591
3018,8.300214614026272,1,2,0,0.27964855351972495,0.34440431209332584,2,21,24,"(2,1,1,0)",3068,0.058071686579605444
3019,7.3020566247417165,4,0,0,0.3032654085298607,1.3782176001967286,3,29,0,"(2,1,1,0)",3069,0.058057793831619894
3020,6.303903807687147,4,2,0,0.9743541390758467,0.8510990460156074,2,23,8,"(2,1,1,0)",3070,0.058043901083634344
3021,3.3057561572357255,3,1,0,0.28246071938107237,0.4470135929580576,2,17,9,"(2,1,1,0)",3071,0.058030008335648794
3022,4.307613667744871,5,1,0,1.3368777927880684,3.4284507039595944,2,19,5,"(2,1,1,0)",3072,0.05801611558766324
3023,4.3094763335562885,5,0,0,1.9513737587635143,3.1271632581687565,0,16,18,"(2,1,1,0)",3073,0.05800222283967769
3024,4.31134414899597,3,0,0,1.6225816210000295,2.0537881152661215,0,30,1,"(2,1,1,0)",3074,0.05798833009169214
3025,4.313217108374229,4,1,0,1.5062561422225256,0.37999849472950864,2,28,22,"(2,1,1,0)",3075,0.05797443734370659
3026,6.315095205985704,1,1,0,0.7181631239577865,0.9205774265084207,0,21,21,"(2,1,1,0)",3076,0.05796054459572104
3027,6.3169784361093875,5,2,0,0.3339482468657115,2.3408202491557226,3,18,7,"(2,1,1,0)",3077,0.05794665184773548
3028,5.318866793008631,2,2,0,0.9880310254917908,2.8458903605213246,0,22,6,"(2,1,1,0)",3078,0.05793275909974993
3029,3.3207602709311734,0,1,0,0.055706641068957966,4.61867222264371,0,26,24,"(2,1,1,0)",3079,0.05791886635176438
3030,0.32265886410915234,4,3,0,0.5450305687128022,0.3191246812561813,0,28,6,"(2,1,1,0)",3080,0.05790497360377883
3031,1.3245625667591217,6,3,0,1.0675186318202647,0.6931264706366844,1,26,1,"(2,1,1,0)",3081,0.057891080855793274
3032,4.326471373082076,3,0,0,0.6305714546115029,0.356062657580094,2,25,8,"(2,1,1,0)",3082,0.057877188107807724
3033,3.3283852772634597,4,0,0,0.1995944244059316,7.347738722164957,0,16,24,"(2,1,1,0)",3083,0.057863295359822174
3034,4.330304273473187,4,0,0,0.1803839437782599,2.9414918654328304,0,33,20,"(2,1,1,0)",3084,0.057849402611836624
3035,7.332228355865663,3,1,0,0.025977439911803804,0.9912019268016466,2,32,4,"(2,1,1,0)",3085,0.05783550986385107
3036,4.334157518579802,2,4,0,1.8891365827960696,2.090687456634636,3,20,11,"(2,1,1,0)",3086,0.05782161711586552
3037,9.336091755739034,3,1,0,0.24682973039404446,2.8038096751871566,3,26,24,"(2,1,1,0)",3087,0.05780772436787997
3038,10.338031061451343,4,2,0,0.3113413674505591,2.0260354761420007,3,17,19,"(2,1,1,0)",3088,0.05779383161989442
3039,6.3399754298092645,5,0,0,0.10595405492945464,0.29186604278084916,0,28,4,"(2,1,1,0)",3089,0.05777993887190887
3040,6.341924854889917,4,0,0,0.354061201595398,0.009201099305960176,0,21,3,"(2,1,1,0)",3090,0.05776604612392331
3041,3.343879330755011,1,1,0,0.3602506756290045,3.218324049866225,2,33,0,"(2,1,1,0)",3091,0.05775215337593776
3042,3.3458388514508752,6,0,0,1.258531814510944,2.044316608754914,1,19,2,"(2,1,1,0)",3092,0.05773826062795221
3043,6.3478034110084725,6,1,0,0.3985683359529977,3.5041578618793343,3,21,18,"(2,1,1,0)",3093,0.05772436787996666
3044,7.34977300344341,1,3,0,1.6231359853490994,0.29074233081477363,1,30,10,"(2,1,1,0)",3094,0.057710475131981104
3045,1.3517476227559682,5,0,0,0.6571954081352079,0.7945153197668795,3,29,18,"(2,1,1,0)",3095,0.057696582383995554
3046,8.353727262931116,3,1,0,2.399631502710633,0.4286486701981876,3,23,16,"(2,1,1,0)",3096,0.057682689636010004
3047,-0.6442880820614745,2,0,0,3.538381559652502,2.976234199730781,1,21,21,"(2,1,1,0)",3097,0.057668796888024454
3048,3.3577015817325915,3,3,0,0.14925406262880178,1.117423336279113,3,32,0,"(2,1,1,0)",3098,0.0576549041400389
3049,5.359696248252455,1,3,0,0.19826864469148955,5.936004408480616,2,15,0,"(2,1,1,0)",3099,0.05764101139205335
3050,6.361695911422016,5,2,0,1.429198556494509,6.1290920676248355,2,34,12,"(2,1,1,0)",3100,0.0576271186440678
3051,4.363700565149953,0,2,0,0.8442223997798787,2.413752921239682,3,25,12,"(2,1,1,0)",3101,0.05761322589608225
3052,6.365710203329742,4,1,0,0.7647342667056214,0.9714000372697928,0,20,11,"(2,1,1,0)",3102,0.0575993331480967
3053,5.36772481983968,5,1,0,3.124492142495089,2.5109638725837633,0,24,13,"(2,1,1,0)",3103,0.05758544040011114
3054,2.369744408542891,3,0,0,1.396398669537625,0.15680608502665375,2,17,2,"(2,1,1,0)",3104,0.05757154765212559
3055,0.37176896328736087,6,0,0,0.4120554363665086,0.31200147968013736,2,24,11,"(2,1,1,0)",3105,0.05755765490414004
3056,5.373798477905945,1,0,0,0.6858166148432606,1.486419847117005,2,31,8,"(2,1,1,0)",3106,0.05754376215615449
3057,0.37583294621638763,2,1,0,0.4888286969182522,2.077462437350497,1,26,3,"(2,1,1,0)",3107,0.057529869408168934
3058,7.377872362021346,1,0,0,0.8658858584848247,5.65284024359721,0,31,1,"(2,1,1,0)",3108,0.057515976660183384
3059,0.37991671910840674,1,3,0,0.4299201424177067,0.016056937703286873,0,25,24,"(2,1,1,0)",3109,0.057502083912197834
3060,8.381966011250105,1,1,0,0.4437327755706646,0.054019749125955155,1,18,1,"(2,1,1,0)",3110,0.057488191164212284
3061,8.38402023220394,3,1,0,0.982057883291712,1.5041421151427405,1,16,17,"(2,1,1,0)",3111,0.057474298416226734
3062,2.386079375712396,2,1,0,0.03653372022367583,0.46518058793292366,0,18,11,"(2,1,1,0)",3112,0.05746040566824118
3063,4.388143435502969,3,3,0,0.2957455380551102,2.849985702503892,3,31,4,"(2,1,1,0)",3113,0.05744651292025563
3064,6.390212405288171,2,0,0,0.3526249070115614,0.5407062293157938,3,18,11,"(2,1,1,0)",3114,0.05743262017227008
3065,3.3922862787655648,3,1,0,0.8878330585390404,2.7265959584669055,3,16,22,"(2,1,1,0)",3115,0.05741872742428453
3066,11.394365049617772,3,1,0,0.07347874650714566,0.5450460835393598,0,20,10,"(2,1,1,0)",3116,0.05740483467629897
3067,7.396448711512492,5,0,0,0.22952993847659686,0.4774308978529316,2,32,16,"(2,1,1,0)",3117,0.05739094192831342
3068,-0.6014627418974672,5,0,0,0.34537784190435583,0.785259968584033,3,29,24,"(2,1,1,0)",3118,0.05737704918032787
3069,4.4006306830258195,7,1,0,1.3356282824672945,2.290918746340528,1,18,1,"(2,1,1,0)",3119,0.05736315643234232
3070,4.4027289799054135,4,1,0,0.3635161883892083,0.46683619956571615,3,17,2,"(2,1,1,0)",3120,0.05734926368435676
3071,3.4048321423495427,2,1,0,1.4961814671741502,0.47033725208972144,1,34,14,"(2,1,1,0)",3121,0.05733537093637121
3072,7.406940163951607,3,0,0,1.3587549073097023,0.727824320114366,3,28,15,"(2,1,1,0)",3122,0.05732147818838566
3073,5.4090530382902084,3,2,0,0.9046090589658239,4.2892761011277045,3,19,8,"(2,1,1,0)",3123,0.05730758544040011
3074,3.4111707589291638,4,1,0,0.3404394376769401,0.2300578331895691,0,21,20,"(2,1,1,0)",3124,0.05729369269241456
3075,1.4132933194175286,2,1,0,3.220544481823099,4.51793183489893,2,15,20,"(2,1,1,0)",3125,0.057279799944429007
3076,3.4154207132896186,4,0,0,0.16377839633900804,0.5789435750297737,3,28,7,"(2,1,1,0)",3126,0.05726590719644346
3077,3.4175529340650197,2,1,0,0.22089146808178564,1.810037639863091,2,22,5,"(2,1,1,0)",3127,0.05725201444845791
3078,11.41968997524862,0,0,0,1.2734507577747256,0.43190955496726163,0,18,7,"(2,1,1,0)",3128,0.05723812170047236
3079,0.4218318303306192,4,1,0,0.8903790557047359,0.2801114691048951,1,32,8,"(2,1,1,0)",3129,0.0572242289524868
3080,4.423978492786556,3,1,0,0.9421192692520297,0.4554610427778245,0,18,5,"(2,1,1,0)",3130,0.05721033620450125
3081,5.426129956077324,2,1,0,0.04866323754662846,1.1276915570538788,1,20,3,"(2,1,1,0)",3131,0.0571964434565157
3082,4.428286213649195,3,1,0,1.5198997210211365,2.9812767319911098,2,29,16,"(2,1,1,0)",3132,0.05718255070853015
3083,4.430447258933834,0,2,0,0.1488676447737083,0.17795360926276502,0,16,21,"(2,1,1,0)",3133,0.05716865796054459
3084,-0.5673869146516797,5,0,0,0.4021097145447489,3.3244956510306474,0,25,14,"(2,1,1,0)",3134,0.05715476521255904
3085,10.434783686295171,3,2,0,2.0811930725542855,0.6012020892213451,0,34,20,"(2,1,1,0)",3135,0.05714087246457349
3086,5.436959055162362,1,0,0,0.03020344973824427,2.4110314708279237,0,26,21,"(2,1,1,0)",3136,0.05712697971658794
3087,5.43913918532334,0,2,0,0.33924924063754375,1.0478180570571192,2,22,17,"(2,1,1,0)",3137,0.05711308696860239
3088,3.4413240701370507,4,1,0,0.20461734347382166,0.1410322791540894,3,23,20,"(2,1,1,0)",3138,0.057099194220616836
3089,2.4435137029479583,3,0,0,1.6274663958994275,0.30230426138776684,1,28,15,"(2,1,1,0)",3139,0.057085301472631286
3090,2.445708077086058,2,1,0,0.6210653911830639,2.374650083112342,1,20,16,"(2,1,1,0)",3140,0.057071408724645736
3091,3.447907185866908,0,1,0,1.0907159906825425,0.06728918996675073,1,17,2,"(2,1,1,0)",3141,0.057057515976660186
3092,5.450111022591639,6,2,0,2.0187647545115706,0.21546181829362554,0,20,19,"(2,1,1,0)",3142,0.05704362322867463
3093,3.4523195805469875,1,4,0,2.0854406636567506,0.4217557486291069,2,18,3,"(2,1,1,0)",3143,0.05702973048068908
3094,1.4545328530052974,2,0,0,0.1880906624278475,0.7385320562083564,1,28,8,"(2,1,1,0)",3144,0.05701583773270353
3095,5.456750833224559,3,0,0,0.23398351837821707,0.812571356440067,3,23,17,"(2,1,1,0)",3145,0.05700194498471798
3096,6.458973514448422,4,1,0,0.359932507816366,1.746916610090851,3,18,1,"(2,1,1,0)",3146,0.05698805223673243
3097,4.461200889906209,1,1,0,4.087151881831353,0.6126479964980132,3,32,11,"(2,1,1,0)",3147,0.05697415948874687
3098,5.463432952812952,1,1,0,1.128325943513847,0.0007349185365249809,0,17,16,"(2,1,1,0)",3148,0.05696026674076132
3099,2.465669696369401,6,0,0,0.6605886834300754,2.107956170287295,0,25,19,"(2,1,1,0)",3149,0.05694637399277577
3100,2.4679111137620438,0,1,0,0.848040304958915,2.239580870139476,3,30,1,"(2,1,1,0)",3150,0.05693248124479022
3101,2.470157198163136,3,0,0,0.04275817884097613,0.03425167623948635,0,17,5,"(2,1,1,0)",3151,0.056918588496804666
3102,2.472407942730716,5,0,0,0.49268768524488044,0.9740426075047678,2,24,3,"(2,1,1,0)",3152,0.056904695748819116
3103,9.474663340608622,2,0,0,1.3323079403267801,0.07410079681979102,0,19,5,"(2,1,1,0)",3153,0.056890803000833566
3104,3.4769233849265255,3,0,0,0.06858344431674843,0.7892070405022938,0,23,15,"(2,1,1,0)",3154,0.056876910252848016
3105,4.479188068799937,5,0,0,0.7259859832281328,1.1569359708847713,2,33,7,"(2,1,1,0)",3155,0.05686301750486246
3106,1.4814573853302384,3,0,0,1.9142918398364352,9.112711256427836,1,29,0,"(2,1,1,0)",3156,0.05684912475687691
3107,4.483731327604696,2,0,0,0.12992146641511193,0.8212929900530367,2,16,5,"(2,1,1,0)",3157,0.05683523200889136
3108,14.486009888696486,0,1,0,0.4350971355322263,0.5172859551150368,3,18,7,"(2,1,1,0)",3158,0.05682133926090581
3109,5.48829306166472,2,0,0,0.2245890909210925,1.7410211462695337,1,28,17,"(2,1,1,0)",3159,0.05680744651292026
3110,3.4905808395544557,2,1,0,0.4393907129492379,0.17276715463471176,1,19,15,"(2,1,1,0)",3160,0.0567935537649347
3111,4.492873215396724,4,0,0,1.0271580656783934,0.33387260914289346,0,32,24,"(2,1,1,0)",3161,0.05677966101694915
3112,5.495170182208552,4,1,0,1.360485665548882,0.9736943088792116,0,26,10,"(2,1,1,0)",3162,0.0567657682689636
3113,6.497471732992978,4,2,0,0.34414490843749174,0.76164442294197,1,16,3,"(2,1,1,0)",3163,0.05675187552097805
3114,5.49977786073908,5,3,0,0.22632429559666567,0.5161415519362073,2,33,3,"(2,1,1,0)",3164,0.056737982772992496
3115,3.502088558421996,1,1,0,0.06092084214782813,0.5085038075293274,0,26,20,"(2,1,1,0)",3165,0.056724090025006946
3116,1.5044038190029363,2,1,0,1.2484088175042554,0.46590351394097923,3,17,9,"(2,1,1,0)",3166,0.056710197277021396
3117,6.506723635429217,6,1,0,0.1638955572151587,1.1276227692677872,2,24,17,"(2,1,1,0)",3167,0.056696304529035846
3118,0.5090480006342752,6,1,0,2.875056210912174,4.334310881054182,3,25,16,"(2,1,1,0)",3168,0.05668241178105029
3119,3.5113769075376915,3,1,0,1.4087146408956033,0.49468532111650787,2,26,21,"(2,1,1,0)",3169,0.05666851903306474
3120,4.513710349045211,2,2,0,0.49570013453421224,1.0998149520503582,1,17,0,"(2,1,1,0)",3170,0.05665462628507919
3121,8.516048318048766,2,2,0,0.5922043232620156,0.8532828431370834,3,27,19,"(2,1,1,0)",3171,0.05664073353709364
3122,4.5183908074265,3,0,0,3.4353254702892375,2.5605360016084022,0,19,11,"(2,1,1,0)",3172,0.05662684078910809
3123,6.520737810042781,1,0,0,0.21023349955040543,0.7364064940574484,0,25,11,"(2,1,1,0)",3173,0.05661294804112253
3124,5.523089318748232,2,0,0,0.8108995395810435,1.0156439877815286,1,18,23,"(2,1,1,0)",3174,0.05659905529313698
3125,5.525445326379751,2,1,0,1.549102391976242,0.024054459132458645,3,22,23,"(2,1,1,0)",3175,0.05658516254515143
3126,4.527805825760531,1,0,0,0.690668364550884,0.01496655295756372,0,24,12,"(2,1,1,0)",3176,0.05657126979716588
3127,10.53017080970008,7,1,0,0.5130709003457141,1.0898423952671423,2,25,15,"(2,1,1,0)",3177,0.056557377049180325
3128,5.5325402709942475,2,2,0,0.8933567935295308,0.4169146032089203,3,32,2,"(2,1,1,0)",3178,0.056543484301194775
3129,3.534914202425243,5,2,0,2.656311444761464,2.009274108623512,2,27,11,"(2,1,1,0)",3179,0.056529591553209226
3130,4.537292596761658,5,1,0,0.38974912368427905,2.0883297635965485,2,19,14,"(2,1,1,0)",3180,0.056515698805223676
3131,6.539675446758494,1,0,0,2.5900824313130064,0.9334866164441413,2,15,5,"(2,1,1,0)",3181,0.056501806057238126
3132,3.542062745157177,0,4,0,1.4496526861559937,1.1279780020718442,1,30,3,"(2,1,1,0)",3182,0.05648791330925257
3133,5.544454484685579,2,2,0,0.4984590610366512,0.2311336050685999,3,28,2,"(2,1,1,0)",3183,0.05647402056126702
3134,3.546850658058048,4,0,0,0.7121027072793499,6.340537759471738,1,34,15,"(2,1,1,0)",3184,0.05646012781328147
3135,4.549251257975426,2,0,0,0.2517016431081844,1.8458683047324884,1,31,6,"(2,1,1,0)",3185,0.05644623506529592
3136,2.5516562771250646,3,0,0,0.5625934260236395,3.6010193117668106,0,19,0,"(2,1,1,0)",3186,0.05643234231731036
3137,1.5540657081808626,4,0,0,1.5004486626887579,1.2586626395508516,2,30,5,"(2,1,1,0)",3187,0.05641844956932481
3138,2.5564795438032757,1,2,0,0.481874086201153,0.4469531090358645,0,15,2,"(2,1,1,0)",3188,0.05640455682133926
3139,5.5588977766393395,4,1,0,1.3104390055352775,0.5828748520051507,3,22,3,"(2,1,1,0)",3189,0.05639066407335371
3140,4.561320399322698,2,2,0,0.15118612042975124,0.3847949950028042,3,25,22,"(2,1,1,0)",3190,0.056376771325368155
3141,2.563747404473621,3,2,0,0.12151990446438501,1.3210323902572787,1,16,11,"(2,1,1,0)",3191,0.056362878577382605
3142,3.566178784699034,4,1,0,0.012500292436490493,0.6425834408588367,2,20,7,"(2,1,1,0)",3192,0.056348985829397055
3143,2.5686145325925276,2,0,0,0.03138627505216087,3.698150285087573,3,15,7,"(2,1,1,0)",3193,0.056335093081411505
3144,7.571054640734393,3,0,0,0.21365865593292468,3.0113092655919047,1,31,12,"(2,1,1,0)",3194,0.056321200333425955
3145,2.5734991016916373,3,1,0,2.1766887206661303,1.2380853331960806,0,30,5,"(2,1,1,0)",3195,0.0563073075854404
3146,5.575947908018007,2,1,0,3.448830570399368,4.9696222697423895,2,25,7,"(2,1,1,0)",3196,0.05629341483745485
3147,5.578401052254014,4,1,0,0.056875477730669734,0.9127826683906828,0,17,3,"(2,1,1,0)",3197,0.0562795220894693
3148,6.580858526926958,5,1,0,0.8134896939972794,0.628171277953789,3,26,14,"(2,1,1,0)",3198,0.05626562934148375
3149,1.5833203245509422,1,0,0,0.4627355275426169,0.7157334407340826,2,16,16,"(2,1,1,0)",3199,0.05625173659349819
3150,4.585786437626904,4,2,0,1.0504307108014355,1.4463548255286922,1,21,5,"(2,1,1,0)",3200,0.05623784384551264
3151,5.588256858642639,1,1,0,0.004525126115867133,1.0633019175686915,3,18,20,"(2,1,1,0)",3201,0.05622395109752709
3152,2.59073158007281,0,0,0,2.821630767130232,2.110390257830745,0,17,6,"(2,1,1,0)",3202,0.05621005834954154
3153,1.5932105943789914,1,2,0,0.6566578078619765,3.726474254173964,0,19,0,"(2,1,1,0)",3203,0.056196165601555985
3154,5.595693894009674,2,3,0,2.800033277207522,0.4090601715657506,2,23,24,"(2,1,1,0)",3204,0.056182272853570435
3155,4.598181471400299,2,1,0,1.531951299501821,1.6235003767822072,3,29,24,"(2,1,1,0)",3205,0.056168380105584885
