step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase
2647,5.008550603630836,6,1,2,1.105763484677771,0.9356978140000256,0,29,21
2648,4.0082312027680596,2,4,1,2.3242918292066865,0.5012089338046689,2,21,0
2649,5.007917869178461,1,0,2,3.2953456305403326,2.8523262184270597,0,36,10
2650,3.007610603816509,3,0,2,0.8857638697109893,2.902269445391182,1,21,26
2651,3.0073094076181874,2,1,0,1.5176393751089254,0.010011868831078971,2,32,21
2652,5.007014281500991,4,3,0,0.7882192835982545,0.45035928132127284,3,26,3
2653,5.006725226363927,2,1,1,2.8381633713830725,1.0192952031495235,0,26,20
2654,0.006442243087505739,2,1,1,0.03720780189872765,0.5804504023712035,1,28,28
2655,10.006165332533744,0,3,1,1.521615067851439,2.0037647891514263,1,34,19
2656,6.005894495546159,1,0,0,0.823027587824159,0.10315454669267873,1,28,4
2657,4.005629732949768,3,3,1,0.07569693704448754,4.374869085538292,3,26,18
2658,2.005371045551084,3,2,1,1.643028522955074,1.5690384530328476,1,31,26
2659,3.005118434138112,4,1,1,0.5987215268386713,2.2523223724778147,2,27,10
2660,3.0048718994803516,2,0,0,0.8989386820356996,2.1675380276979612,3,26,21
2661,2.0046314423287894,5,0,2,1.4971193919370105,1.497756681533116,2,25,0
2662,6.0043970634159,3,2,0,0.348534226375885,2.09483037990394,1,29,17
2663,4.004168763455642,1,0,1,0.40816500399130723,0.19781742297567806,3,39,21
2664,6.003946543143456,5,0,0,0.5293022666936504,1.2134961099488386,2,22,11
2665,4.003730403156266,3,3,1,1.6521649684652855,3.0935898722223594,3,39,8
2666,5.003520344152469,2,3,0,4.808673237239904,1.1402386946124303,3,31,4
2667,2.0033163667719434,4,1,0,0.5411117381645065,0.7327406876938933,2,22,13
2668,0.003118471636037956,3,1,2,1.1323871922376614,2.081715858015339,1,39,17
2669,5.002926659347576,3,3,1,0.46996363817817255,1.6184897495665338,2,37,20
2670,3.0027409304908526,4,3,1,2.512580311946348,1.9059177317801277,3,33,5
2671,6.002561285631628,4,3,1,3.289430467254575,7.948583342879758,1,35,27
2672,8.002387725317131,2,5,3,0.2523062607163355,0.4062842478026423,3,27,1
2673,5.002220250076061,5,3,1,1.2739095808243406,2.3959259860680864,2,35,14
2674,4.002058860418571,2,1,0,2.836699402919295,0.07764828657913538,0,36,13
2675,1.0019035568362844,5,5,0,0.7731976305459234,2.604531693685824,0,20,10
2676,3.0017543398022832,5,2,1,0.4901790185892194,0.5493839365275592,0,24,10
2677,2.001611209771108,1,3,2,2.832920748156762,4.11147699972463,2,24,25
2678,4.001474167178758,3,2,1,0.35787760011166464,0.7856847839093741,3,37,26
2679,4.001343212442688,4,3,2,0.2784705901085919,1.2814976708867292,3,22,10
2680,5.001218345961808,7,5,0,2.54970787483311,1.812946277096938,0,23,22
2681,3.0010995681164854,4,3,0,1.204868432687067,2.353779975342535,2,35,23
2682,2.000986879268537,2,1,0,0.2455411159247479,0.8886283472229979,0,39,7
2683,0.0008802797612319502,1,4,0,1.235584482869794,0.4261800878527593,0,24,21
2684,2.0007797699192915,3,2,0,2.507039644438796,2.520999063738865,1,35,13
2685,5.000685350048886,6,2,3,0.11225932107962498,1.4580955513459486,0,24,26
2686,3.0005970204376338,2,3,3,0.3559720102185172,0.14839702008543315,2,37,19
2687,5.000514781354603,4,3,0,1.112250200095684,1.9242724412784082,3,20,1
2688,5.000438633050309,2,1,2,0.14658620031331374,1.5737673831823986,0,20,25
2689,5.000368575756712,2,4,0,2.8303487290130334,1.795338843659723,2,30,0
2690,5.000304609687218,6,0,2,1.0785882709588361,0.28316862555038347,3,27,12
2691,5.000246735036679,3,0,1,1.0553330144712643,1.6012645701998212,1,20,23
2692,0.00019495198139152237,2,2,0,0.06901857908277732,3.418725032114457,2,28,20
2693,6.0001492606790965,2,2,0,0.6563899129228087,0.3560053544627945,1,37,8
2694,2.0001096612689757,4,2,0,0.2601796538018888,2.442672767039738,1,27,28
2695,5.000076153871658,3,1,0,1.9836146147358675,0.48964402404226287,1,37,10
2696,4.8738589210506333e-05,5,0,2,0.4915978488450102,0.9243705427051242,1,27,7
2697,2.0000274155051465,3,4,1,0.6190706623959895,1.126109836081013,0,27,29
2698,4.000012184684419,3,2,1,1.2281728299747312,3.6032946404086843,2,32,14
2699,3.0000030461734246,5,1,1,1.5165595076799934,0.6406828847692501,3,35,17
2700,4.0,1,1,2,1.872660674607093,0.7651404534742628,0,35,24
2701,4.000003046173425,3,5,0,0.23064652968778868,5.102257293023612,3,26,14
2702,1.0000121846844192,3,2,0,0.3654729788559676,3.4008831559660377,3,23,27
2703,2.741550514651081e-05,3,3,2,0.11632446679759537,1.7643048922401001,3,23,10
2704,6.000048738589211,2,5,2,2.32926197857027,0.9493857352311759,3,38,19
2705,3.0000761538716576,1,4,2,0.45476710061186276,3.922214958981707,3,33,15
2706,8.000109661268976,3,2,2,0.1618133188122927,2.067221458528755,1,34,18
2707,5.0001492606790965,6,1,1,0.447633082930655,1.0025357020826369,0,27,13
2708,2.0001949519813915,2,2,2,0.07063189691227537,0.9452774193996274,3,22,8
2709,1.0002467350366788,5,2,2,2.1737431036216295,1.5278507153634815,1,31,17
2710,5.000304609687218,4,1,0,0.4059895456548261,7.4232654655677806,3,23,11
2711,4.000368575756712,2,6,0,0.5170733794411718,2.576936309461887,3,38,21
2712,6.000438633050309,3,3,1,3.3829070686112543,2.8436106709277125,1,31,14
2713,8.000514781354603,2,0,1,0.2518748276359205,1.223088222264174,2,28,9
2714,4.000597020437634,2,3,1,0.2737591501571869,9.384105226998404,3,20,22
2715,7.000685350048886,3,0,2,0.9864517656781941,1.3066126202741966,0,29,23
2716,1.0007797699192913,4,1,2,4.302549202812294,0.030113049634757666,1,30,18
2717,7.0008802797612315,2,5,0,2.7773545358595264,4.0383363228987115,2,30,9
2718,3.000986879268537,4,2,4,1.0783973519773258,1.7981403971235208,2,27,17
2719,1.0010995681164856,2,3,1,2.0070453435633606,0.40698283942671654,1,36,14
2720,3.0012183459618083,5,2,0,0.8024309701375073,0.0580083044240228,2,30,29
2721,8.001343212442688,7,3,2,0.6843261877262095,12.120617837125145,2,29,14
2722,1.0014741671787577,5,1,2,0.613922313604664,2.605701156192027,0,39,17
2723,11.001611209771108,3,1,1,0.7273284748065153,1.5674687531300238,3,29,1
2724,3.0017543398022832,2,2,0,1.4728094525241024,1.0158573789167344,2,32,9
2725,7.001903556836284,3,5,2,2.067575643923432,0.1873379237960858,0,36,6
2726,2.0020588604185705,5,4,1,1.0296266597028612,2.591438304983986,0,34,12
2727,5.002220250076061,0,3,0,2.438586194913198,1.1510102213701296,3,33,9
2728,5.002387725317131,3,4,0,1.2216782303082871,11.43623866810552,1,30,19
2729,4.002561285631628,4,4,1,1.947850796102683,0.28714011515980564,1,30,22
2730,8.002740930490852,3,0,0,1.4039048990631235,0.7063147523761298,3,37,12
2731,2.0029266593475765,4,2,1,1.7835164131189039,1.2914564655774838,2,35,21
2732,3.003118471636038,2,1,0,0.023085274520789362,3.99136776235006,2,29,27
2733,7.003316366771943,1,2,1,2.422885679655021,3.7514112173909253,3,21,26
2734,10.00352034415247,3,1,0,2.6051885103221077,0.699871706986156,0,38,19
2735,4.003730403156266,3,1,0,2.208977368803575,1.1206195042647595,3,27,4
2736,3.003946543143457,2,0,2,1.5718956635254298,0.15232786802708262,1,37,10
2737,3.0041687634556418,3,3,2,1.858709537567647,1.1886071174083948,0,32,7
2738,0.004397063415900071,2,0,1,0.23993671266006547,0.460784151884224,1,33,5
2739,4.004631442328789,2,3,0,0.05855613189447091,6.300374305032608,1,29,2
2740,6.004871899480351,2,3,2,0.4105546307254167,4.12562038168145,0,24,9
2741,4.005118434138112,2,0,1,0.7010352909717287,0.4510109764478884,3,20,7
2742,7.005371045551084,2,3,0,0.37893278197874053,1.6871362627769035,1,34,22
2743,5.005629732949768,2,1,1,2.4544088449656125,7.944616570075885,1,23,19
2744,8.00589449554616,4,0,2,4.0026340099203015,1.3216502640087664,3,34,17
2745,7.006165332533744,3,3,3,1.767756015355862,1.485925025699727,2,30,1
2746,-0.9935577569124945,4,5,2,0.7769106228881387,1.044497397738665,2,32,17
2747,2.006725226363927,3,2,0,0.18905647907439513,1.6944923383869057,3,35,1
2748,2.0070142815009913,3,3,0,2.467255431348127,2.269350052378807,3,29,12
2749,3.0073094076181874,4,2,1,2.2141879402180598,0.23564249677295035,3,30,23
2750,7.007610603816509,1,1,0,0.21251230369831492,0.2427400482125974,2,33,13
2751,0.007917869178460712,0,4,2,0.059918451116524496,3.663565248361707,1,29,27
2752,4.008231202768059,2,4,2,2.750721639295554,10.150628578205831,0,20,20
2753,7.008550603630836,8,1,1,2.0707626992190735,1.6894649322332065,0,25,29
2754,2.00887607079384,4,5,1,3.2663181056192854,4.940021409342147,0,25,12
2755,1.0092076032656423,3,0,0,0.5315743706290166,5.080842692766064,0,33,14
2756,8.009545200036337,4,2,2,1.28728578266445,1.1533403432745866,3,32,26
2757,6.009888860077547,5,1,0,2.3958725185669354,0.9969145744676815,2,28,25
2758,6.010238582342423,4,1,2,0.5012190166145725,3.269642639448842,1,39,11
2759,4.010594365765652,2,3,0,0.7721491606580312,6.034489834063592,3,25,11
2760,0.01095620926345342,2,3,1,0.9103401152566938,4.803589489889751,2,20,11
2761,4.0113241117335905,3,3,0,0.035651186757203364,0.9615485020545534,0,24,22
2762,5.011698072055369,2,2,2,2.1149669397810054,1.0963910006464856,0,37,11
2763,2.0120780890896404,1,1,2,3.454587319614934,3.331751909239547,0,31,22
2764,7.012464161678807,1,1,3,0.6477576097042739,0.9546468237834922,3,27,17
2765,3.012856288646825,3,3,0,1.1334798273928708,4.775909997050496,3,30,23
2766,5.013254468799207,1,0,1,0.9360711342866561,1.7796674809219475,2,26,14
2767,3.0136587009230276,1,0,1,0.5130628195609833,0.865608445674163,1,25,26
2768,2.0140689837869257,3,2,1,0.10323229359153806,0.8434470905560809,3,27,5
2769,6.0144853161411085,5,0,0,0.8811047535067532,3.8303928632459874,0,22,7
2770,2.014907696717356,1,4,0,0.33583043015134445,0.33286750664980713,1,20,12
2771,3.0153361242290226,6,1,0,1.2678493605640289,6.71795220419556,1,35,2
2772,6.015770597371044,2,0,1,0.924610057930652,1.333703221015077,2,29,18
2773,8.01621111481994,1,4,1,1.0714653517246817,4.6434625588133045,2,37,29
2774,7.0166576752338194,3,2,1,1.1047762773761187,3.929209515671572,1,39,25
2775,5.017110277252379,4,0,1,2.602514984144259,3.7768438870858057,1,35,18
2776,6.017568919496917,5,0,2,0.19138701875448308,2.805624214076128,2,29,13
2777,0.018033600570327657,3,0,1,1.9657906996739407,1.7301057012688417,3,31,24
2778,7.018504319057112,4,4,1,3.713988655621193,1.2353657723282332,1,34,27
2779,5.018981073523382,0,2,0,1.5332042998929067,2.1733928884444205,1,21,21
2780,6.01946386251686,2,3,1,0.17966395422098033,1.8714998869733515,1,37,8
2781,3.019952684566885,0,1,4,2.2784673432816,1.080948742579567,0,31,1
2782,5.020447538184422,2,5,1,1.8830880100533645,1.6991595174102259,0,30,27
2783,6.020948421862061,3,2,0,2.383094398103008,1.13570618370013,3,29,26
2784,3.021455334074023,4,2,1,0.7994359875461083,2.6818594715403252,2,25,26
2785,4.021968273276166,5,2,0,2.059393379172425,4.504973805504749,3,36,27
2786,4.022487237905988,3,2,0,0.20070235464480898,3.8649190859046123,3,36,25
2787,3.023012226382633,2,3,0,1.0315340916251585,1.041412802502755,3,36,24
2788,4.023543237106894,0,1,1,0.9628545368217333,1.780414706644642,0,22,9
2789,3.024080268461222,1,0,1,2.724539669731123,0.026783710813292762,2,20,18
2790,3.0246233188097245,1,2,0,2.3845427699250914,5.105906632727826,2,29,25
2791,5.025172386498177,7,3,0,1.5107078352155963,0.7039048496591277,3,23,13
2792,8.025727469854024,1,2,2,0.2306252485624388,1.4544237347431554,3,24,25
2793,1.0262885671863855,3,3,0,1.9724885895381092,0.41380990911324134,1,32,7
2794,3.0268556767860613,3,0,2,1.14307874686229,2.833852429333714,2,36,18
2795,3.0274287969255367,3,0,1,2.035273747311642,1.9702806615888724,0,22,11
2796,2.02800792585899,3,4,1,3.343675262171693,1.1344981048883394,0,36,3
2797,8.028593061822292,5,4,2,0.7175977129140542,1.9153359984400877,3,23,24
2798,5.02918420303302,10,2,3,1.6374685232713195,0.4620213795912963,2,33,25
2799,7.029781347690452,3,2,4,4.332219897734388,3.736240965626418,0,24,28
2800,8.030384493975584,1,2,0,0.2884263916758093,0.7729764862154977,1,20,19
2801,0.030993640051126592,5,3,1,2.252773577392848,2.3864394115774936,1,31,29
2802,3.031608784061516,3,2,2,0.1836886195030409,5.741508489132001,1,21,5
2803,3.032229924132917,5,1,1,0.02073542693874949,0.09837438565595333,3,25,13
2804,5.032857058373228,5,2,1,2.2529958306655904,1.2256543879113346,2,32,6
2805,3.0334901848720905,8,2,3,3.858917351054439,0.3623267526398286,0,21,28
2806,3.0341293017008915,1,0,1,0.0392897293895529,5.982853510664873,2,37,25
2807,-0.9652255930872304,6,5,0,2.2327339167257185,1.1160202924556848,0,27,1
2808,1.0354254985426226,1,3,1,1.442344852182987,0.5999008055418332,3,30,6
2809,6.0360825746071125,1,1,0,1.4439248544480159,2.821209396640289,2,29,3
2810,2.0367456331046725,3,3,0,0.7385831989116022,1.9587345785414143,0,23,22
2811,4.037414672015509,2,3,1,0.6476869316790861,4.244807961428413,2,38,18
2812,4.038089689301616,1,5,1,0.5602066043372921,3.496607316701672,1,21,10
2813,5.038770682906774,2,2,1,0.5772051242212627,9.189400024320413,2,21,11
2814,1.0394576507565563,1,3,0,3.320529497450686,0.23723950897287727,3,32,16
2815,4.040150590758341,2,1,0,2.029935405991625,0.20919535061037392,0,27,10
2816,0.04084950080131167,5,0,0,0.4517576342938663,5.947604513156777,0,20,8
2817,3.0415543787564685,3,2,0,1.6190945327616988,7.793745672916311,2,33,22
2818,8.04226522247663,1,3,1,1.282225165239389,1.3048611317617185,3,35,29
2819,1.0429820297964434,3,2,2,2.244840147399612,1.5214169426518678,2,32,17
2820,0.043704798532388844,4,0,0,0.11570177870284482,1.1499284462074308,3,34,20
2821,6.044433526482788,4,0,1,1.4453270084555445,3.7591710456981438,3,34,19
2822,6.045168211427808,2,1,1,0.3371433625008912,3.6827547838642936,0,25,28
2823,5.0459088511294725,3,0,0,0.33184865796002433,0.622498829153605,1,26,25
2824,1.0466554433316642,2,3,3,1.4679284596118143,1.2108411577775482,2,36,22
2825,3.047407985760133,4,3,2,2.7039108609121145,0.5970287535073825,0,30,17
2826,8.048166476122505,4,0,0,0.8708805154108218,0.11936515422893772,2,25,7
2827,5.048930912108287,2,1,1,0.7517782937188572,0.1443944766863022,1,36,22
2828,4.049701291388873,3,3,1,2.0255716927757836,0.39697098950024745,0,36,10
2829,0.050477611617556484,1,2,1,0.030933371755107245,0.0758440041497392,3,29,18
2830,1.0512598704295295,1,5,2,1.4733630602060048,1.3755417724434031,3,28,21
2831,7.052048065441896,0,2,2,0.06931486102230419,0.16540161783714977,0,22,8
2832,1.0528421942536796,5,5,0,0.3363193287243727,4.700024532868678,0,32,16
2833,4.0536422544458235,3,1,0,1.3197750153366454,3.112698707759632,3,33,16
2834,7.054448243581207,2,1,0,0.5740201479380913,3.8270618326230226,3,22,24
2835,4.055260159204646,4,2,0,0.4198506404868879,2.402436621191907,2,20,26
2836,0.05607799884290765,3,7,0,0.8421706442437549,2.725697754597962,0,27,16
2837,2.056901760004708,2,2,1,2.275483730187432,0.3009316846934595,0,27,16
2838,5.057731440180728,3,1,1,0.6661490188315838,0.14981997771691363,0,22,11
2839,0.058567036843618414,4,1,1,0.9134051880338422,11.323791710570813,0,32,1
2840,4.059408547448006,4,0,2,0.20633100115498484,1.1668199467058769,0,25,2
2841,1.0602559694305063,6,4,2,0.7057697888941054,0.13157762785429988,3,22,10
2842,4.061109300209722,2,2,0,0.020014988647767854,0.4348300947649359,2,23,19
2843,3.061968537186261,1,3,0,2.185187354494081,5.182774015236361,3,32,27
2844,1.0628336777427374,5,1,0,0.27806799549283406,0.5760457349740976,1,31,3
2845,3.063704719243784,1,3,1,3.0292000120826517,1.5732819772469315,1,32,25
2846,2.0645816590360573,4,2,3,0.5312359903021473,2.7525944645097535,3,22,2
2847,5.065464494448246,1,4,1,2.1685561457864133,8.443782979196751,1,25,7
2848,4.066353222791081,4,2,2,0.5924070930779358,0.03548185243298789,3,31,19
2849,7.067247841357341,3,5,1,0.19888776005501554,1.6715395255824752,0,28,24
2850,7.068148347421863,3,0,0,0.840750567095228,13.823632131654772,3,20,24
2851,4.069054738241549,2,1,1,0.362280636647155,0.3244803327317256,3,39,3
2852,6.069967011055377,2,2,2,0.4681007153707199,0.330165367291537,2,36,3
2853,6.070885163084403,5,0,0,0.45597985084743353,0.22766436845746413,1,24,10
2854,5.07180919153178,5,2,1,0.5092825913675978,1.7723990383181363,3,39,18
2855,0.07273909358275343,6,0,1,0.8272803062152874,1.0708539674351827,2,30,29
2856,4.073674866404684,1,1,0,0.16393150002930593,3.149190014750106,0,37,19
2857,2.0746165071470424,0,2,1,0.35749739267903885,2.1174753079326365,0,26,4
2858,5.075564012941429,4,1,2,1.2006488839929677,2.1737564026267338,2,26,25
2859,3.076517380901578,3,2,1,1.6912392405106638,1.7887839960585652,0,27,17
2860,4.077476608123362,2,4,0,0.3353542387312454,12.09114968632603,1,26,21
2861,6.078441691684811,3,4,0,0.36459312543784395,1.9361590426173072,2,30,22
2862,1.0794126286461139,4,3,0,0.7801788897733055,0.1877870390601314,1,35,25
2863,7.080389416049626,1,2,1,4.7621728887763135,0.9722377727886868,3,37,17
2864,11.081372050919885,0,1,2,0.9587360995254383,3.793028829172335,1,32,9
2865,4.082360530263614,5,2,1,2.0151622048864537,2.4752145511006094,0,27,23
2866,8.083354851069734,6,4,1,3.0112129913302117,2.8796192803121596,1,32,19
2867,8.08435501030937,2,2,2,1.2156383628504368,6.371413237461232,1,28,3
2868,9.085361004935866,1,1,0,0.878652671619975,1.4664797423807694,3,27,28
2869,8.086372831884786,4,1,1,1.7355037957163064,0.049287806369497915,3,34,22
2870,3.087390488073929,3,3,3,0.4608198404644759,11.535528212164,0,38,24
2871,2.08841397040334,1,3,1,4.31709918279098,1.5154876018305787,2,38,9
2872,1.0894432757553125,2,1,1,0.7740847814132442,0.25677570159921564,0,29,14
2873,3.090478400994405,3,4,0,3.162206586385555,1.9884154989407792,1,22,6
2874,3.091519342967446,2,4,1,1.7114839277532108,2.230234481194334,0,29,20
2875,7.092566098503546,1,2,0,0.2851619215583751,2.0771951140990628,2,31,1
2876,3.093618664414106,0,2,0,0.2992269639414287,8.3751628361406,3,27,11
2877,3.094677037492827,5,1,0,0.5166250575636127,0.9628162403394971,3,31,15
2878,5.095741214515722,2,2,0,0.5583395227016849,0.08780693212559496,1,31,14
2879,6.096811192241123,4,2,3,0.018133946167484073,6.306591009940151,0,26,11
2880,4.097886967409693,1,1,1,2.3238102320223546,0.5306282477263387,0,33,29
2881,6.098968536744432,4,0,2,0.3300321910710318,3.460235760787342,3,21,9
2882,4.100055896950695,4,1,2,2.0899832301662826,0.5704206450856746,3,23,17
2883,1.101149044716192,4,0,0,0.791362903780679,4.414870392110396,0,39,5
2884,2.1022479767110065,1,2,2,1.075883179747824,5.9213459411807365,0,35,13
2885,4.103352689587601,2,4,1,0.9226116130611455,0.2783254817829395,3,34,4
2886,3.1044631799808284,3,0,0,3.473591032886902,0.39829410527347253,3,38,11
2887,3.105579444507942,1,1,1,0.649488243701936,6.4853116359239715,0,30,25
2888,4.106701479768606,4,2,1,0.5907264396683746,3.6818582405737432,2,21,14
2889,6.107829282344909,2,5,0,1.1450932726668526,0.09918390704084375,0,28,28
2890,2.108962848801366,3,3,0,0.5772290167251106,0.5028421282623312,0,25,8
2891,4.110102175684938,3,3,1,1.1220974601429121,1.3278948976354077,0,35,20
2892,2.111247259525038,1,0,0,1.019414057668715,4.9913998844989695,3,28,12
2893,5.112398096833541,3,2,1,1.7902059279315556,0.40940975433389065,2,38,1
2894,3.1135546841047974,1,2,1,5.519950423744036,3.219655779148166,1,20,16
2895,2.114717017815643,5,2,1,4.543397145168488,0.2185677576982127,3,29,5
2896,7.115885094425407,1,0,1,0.15855069479151682,1.5738773117681035,2,34,18
2897,5.117058910375924,4,1,2,0.722034905305398,3.2640363688105083,1,37,21
2898,4.118238462091549,4,2,0,0.6585627909504987,0.16725575734063455,1,38,8
2899,3.119423745979162,2,1,0,0.25386178036789236,0.5711400860682236,2,25,5
2900,2.120614758428183,2,4,1,1.6338474893717327,3.923249324362929,3,29,22
2901,4.121811495810581,1,3,0,4.151024074302873,0.4463773506651492,0,36,10
2902,3.1230139544808884,3,0,0,0.19874107514537542,2.7530571731610163,2,37,12
2903,2.1242221307762046,5,5,2,0.3813512745343597,2.5693597526185763,0,36,16
2904,10.125436021016217,3,1,1,2.317401670668779,1.8369745325226603,3,24,5
2905,3.126655621503205,3,1,1,0.4370628933591873,0.5632100391798532,3,29,21
2906,2.1278809285220532,2,2,1,0.6984869809514102,1.3486636728728183,3,21,15
2907,1.129111938340265,5,2,0,1.6181402163942982,2.4306195417939156,1,37,11
2908,9.13034864720797,5,2,0,0.16162570891862907,5.3368417923020655,3,39,26
2909,2.1315910513579412,6,3,0,0.8987477284451925,3.9969268482893927,1,39,16
2910,4.132839147005596,2,2,1,0.13939244724686775,2.3370575894711285,1,29,1
2911,4.134092930349022,5,2,0,0.4372381186522092,0.6484524037228069,0,36,14
2912,-1.8646476024310246,0,3,1,0.32446935405666905,0.6105967541127295,1,36,26
2913,5.136617544828902,2,2,0,1.572232626561316,4.203506690101807,1,37,21
2914,7.137888368274943,3,2,0,0.19596722439428252,2.7297529071712057,3,39,2
2915,2.1391648640359513,7,2,1,1.301407079828701,1.1081531199000976,1,22,18
2916,5.140447028223496,5,0,1,1.0285172501720299,8.892983583392242,3,20,1
2917,4.141734856931887,3,2,1,1.3516929195170424,5.512756310704244,3,27,11
2918,3.143028346238173,3,1,1,2.5105863485431916,2.7831351343580946,1,36,19
2919,6.1443274922021605,0,0,1,0.9165974147014833,1.1520338254319582,0,22,12
2920,0.14563229086642515,4,0,0,1.5301607395697736,0.9231581293246017,1,22,29
2921,7.1469427382563255,6,2,2,1.9589469850567374,7.00798319970509,0,37,28
2922,5.14825883038001,1,1,2,1.4274015047457131,1.4650682335811125,0,36,0
2923,2.1495805632284357,3,2,1,0.46114527279600026,4.023809226934074,0,32,16
2924,0.15090793277537395,2,3,1,3.907387340009972,7.021973497888661,2,39,7
2925,5.152240934977427,5,3,0,0.075197557609884,1.6932175338170325,2,34,23
2926,6.153579565774038,4,2,3,0.5588436417836765,2.6468573888887996,1,37,8
2927,1.1549238210875066,3,2,1,2.066536201323709,0.22551026419344922,3,30,23
2928,7.156273696822999,1,0,1,0.516767612129621,2.6430623176741337,1,29,1
2929,5.157629188868557,4,3,1,0.9473935418906285,0.6054449345419531,3,28,11
2930,3.158990293095119,1,2,2,0.17332570923375185,2.7756389698536132,2,38,17
2931,2.1603570053565253,1,3,1,2.3327517888364713,0.26630727235785606,3,27,17
2932,3.161729321489531,2,0,0,3.2111707318052805,1.7090229903403737,0,35,22
2933,10.163107237313826,0,3,1,4.963733034390256,1.8402249020554322,0,27,18
2934,3.164490748632038,1,2,1,0.09627438686174539,1.6517938368378318,1,36,21
2935,7.165879851229752,4,1,1,0.2665182569007594,3.533898262140781,0,25,4
2936,6.167274540875521,2,2,1,0.8198152734597927,3.511355623876129,0,34,20
2937,0.16867481332087841,2,1,2,0.3819565377928013,3.0636538558450557,1,22,13
2938,5.17008066430035,2,0,1,1.234761474325017,2.4966719860025908,1,39,27
2939,4.171492089531473,3,3,1,2.240565673107807,5.868750800504074,3,20,19
2940,5.172909084714798,2,0,0,0.16308162337521365,2.1429260157128662,1,24,15
2941,8.174331645533915,4,5,0,0.003832721608994448,1.0705100167985355,1,37,5
2942,4.175759767655454,4,2,0,6.086474593535122,0.15253203007903843,1,25,26
2943,5.177193446729109,5,1,2,0.7183569666459485,1.9186799747891647,2,33,10
2944,3.178632678387646,4,5,1,0.08509075581473606,0.646092045042045,1,32,25
2945,6.180077458246913,4,3,0,1.0655336167757874,1.2233230851149504,1,25,2
2946,3.1815277819058627,2,2,0,1.6790043829756987,0.12809116247935295,3,20,22
2947,1.1829836449465567,5,2,1,1.9388094575514596,2.560223599218348,3,38,4
2948,5.184445042934183,4,7,0,1.0107850719912557,5.444053655516949,1,34,21
2949,2.1859119714170694,4,2,0,1.3655022117263462,0.983128698618268,1,30,16
2950,3.1873844259266995,3,0,1,0.7761118776630348,4.085303830861696,0,38,24
2951,0.18886240197772097,3,2,1,1.1603329129775704,0.337559381478913,2,31,17
2952,9.19034589506796,1,1,1,3.6336094382609088,3.210590982629182,0,20,9
2953,1.1918349006784432,7,4,3,5.2604554663530685,0.2078025680700317,3,35,20
2954,5.193329414273398,3,3,2,1.185230094683998,0.7481420392349549,2,34,25
2955,1.1948294313002785,2,4,1,1.0522568799538141,1.1166603416284706,1,38,15
2956,3.196334947189772,4,5,0,0.5086712456765798,0.42634336701677483,0,23,12
2957,7.197845957355817,3,1,0,0.4703045393205881,0.5098764389280181,2,24,27
2958,7.199362457195614,2,1,0,3.100262557245764,3.000995172557518,0,35,13
2959,3.2008844420896394,2,4,0,1.312890076418137,0.2516727467765816,2,37,8
2960,0.20241190740166526,5,2,0,0.7362695030760862,6.791748925416715,2,31,29
2961,3.203944848478769,7,4,2,1.3157571309907772,3.6564571928644933,2,25,4
2962,5.205483260651343,2,3,2,0.15464732486543825,1.1029911389880511,3,20,23
2963,4.207027139233118,6,1,1,3.4469719842590947,2.477271806886067,3,29,2
2964,4.208576479521175,8,2,1,0.8865902658631507,3.1772059584554597,0,30,14
2965,4.210131276795949,5,3,0,0.48790979283136815,2.256488977424672,0,20,20
2966,7.211691526321263,5,0,2,0.016055531056039598,2.4075211205381843,0,35,8
2967,2.213257223344325,3,3,3,1.3567421101412134,6.191420659901783,0,23,8
2968,6.214828363095749,3,2,1,4.190785018117941,5.3235554429877885,1,28,7
2969,6.216404940789571,2,2,4,0.9811986000893953,6.127857187283037,3,38,21
2970,3.217986951623265,1,1,1,0.4853820900380922,5.411646144512684,1,39,2
2971,7.219574390777747,3,1,1,0.6502265245485126,2.89108154231067,1,30,5
2972,5.221167253417405,3,1,1,1.0091028158231161,1.691981191330901,3,31,12
2973,3.222765534690102,4,0,2,1.4006123786207172,1.6705686039209966,3,24,8
2974,9.224369229727198,5,1,1,0.24302735197334524,3.6912194036174926,0,33,15
2975,2.225978333643557,5,0,1,3.2822227609898045,6.441049106345737,1,35,12
2976,3.22759284153757,2,1,0,0.6419674134605251,0.2304513280039618,3,31,17
2977,9.229212748491168,1,2,0,1.1752595055352104,5.235397289562407,3,26,20
2978,5.230838049569832,8,2,3,2.908751777597856,4.737445697647452,1,39,8
2979,4.232468739822613,5,2,0,1.036297965413737,0.22916499353077135,1,33,7
2980,1.2341048142821465,0,0,2,1.3806977060470762,2.671763539612182,0,37,18
2981,1.235746267964665,5,2,2,1.2034894081196184,8.92909656576347,3,26,17
2982,4.237393095870015,2,1,3,0.34208468073349874,4.770577957306967,1,24,15
2983,13.239045292981675,5,1,1,3.9545326569236314,0.1622603145141199,1,25,10
2984,3.2407028542667673,2,1,0,0.7673364460329759,6.4819031350112635,1,29,10
2985,-0.7576342253239308,4,0,0,0.12429188247937341,0.47513313866578377,2,39,27
2986,6.244034049144039,4,1,0,7.4494693597570265,0.18809083564461246,0,21,18
2987,5.245707672588822,1,5,1,1.2598610605641378,0.6464060876252402,3,20,6
